latitude,longitude,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,days_since_last_review,room_type_Private room,room_type_Shared room,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,neighbourhood_grouped_Bedford-Stuyvesant,neighbourhood_grouped_Bushwick,neighbourhood_grouped_Chelsea,neighbourhood_grouped_Clinton Hill,neighbourhood_grouped_Crown Heights,neighbourhood_grouped_East Harlem,neighbourhood_grouped_East Village,neighbourhood_grouped_Financial District,neighbourhood_grouped_Flatbush,neighbourhood_grouped_Greenpoint,neighbourhood_grouped_Harlem,neighbourhood_grouped_Hell's Kitchen,neighbourhood_grouped_Lower East Side,neighbourhood_grouped_Midtown,neighbourhood_grouped_Other,neighbourhood_grouped_Upper East Side,neighbourhood_grouped_Upper West Side,neighbourhood_grouped_Washington Heights,neighbourhood_grouped_West Village,neighbourhood_grouped_Williamsburg,log_price,name_bigram_private_room,name_bigram_central_park,name_bigram_east_village,name_bigram_private_bedroom,name_bigram_bedroom_apartment,name_bigram_cozy_room,name_bigram_upper_east,name_bigram_times_square,name_bigram_west_village,name_bigram_new_york,name_bigram_bedroom_apt,name_bigram_park_slope,name_bigram_upper_west,name_bigram_cozy_bedroom,name_bigram_spacious_bedroom
40.72133,-73.93995,38,30,1,10,365,281.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.6635616461296463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73968,-73.99746,150,2,41,4,316,19.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.017279836814924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68988,-73.76308,208,1,0,1,364,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.342334251964811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70458,-73.92753,95,2,23,5,361,29.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.564348191467836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70274,-73.9263,82,2,24,5,365,46.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.418840607796598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7076,-73.93426,67,2,32,2,348,15.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.219507705176107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70521,-73.93554,67,2,33,2,359,27.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.219507705176107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.75707,-73.96417,250,2,12,1,14,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5254529391317835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.75003,-73.99589,250,14,1,1,88,331.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5254529391317835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71251,-73.81674,70,1,22,3,0,12.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2626798770413155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.663,-73.86723,85,3,28,1,19,38.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.454347296253507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72847,-73.98807,150,2,14,1,0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.017279836814924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.76717,-73.98614,185,30,0,65,342,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.225746673713202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.82237,-73.94001,104,1,18,1,34,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.653960350157523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71794,-73.99686,75,3,4,2,0,246.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.330733340286331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.7045,-73.937,60,3,1,1,0,334.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.110873864173311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40.76782,-73.98351,250,1,34,1,20,21.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.5254529391317835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74389,-73.97149,340,30,0,65,364,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.831882477283517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.66361,-73.99246,50,2,14,1,0,188.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71771,-73.96431,185,30,2,6,304,22.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.225746673713202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74037,-74.00015,210,30,0,65,364,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.351858133476067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73751,-73.7839,285,2,9,1,0,253.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.655991810819852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.80681,-73.95119,125,1,55,1,79,7.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.836281906951478,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.75503,-73.99724,53,30,0,47,316,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.9889840465642745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.64127,-73.95525,45,1,9,2,0,181.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.79514,-73.96687,250,30,1,10,205,309.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5254529391317835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74829,-74.00462,425,2,5,1,13,15.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.054439346269371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70225,-73.90177,50,1,5,1,0,325.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.9318256327243257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7523,-73.87204,46,3,12,1,5,157.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8501476017100584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71765,-73.99798,140,31,0,1,83,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.948759890378168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7246,-73.97687,58,4,20,1,10,16.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07753744390572,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.6881,-73.97642,86,2,7,1,75,83.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.465908118654584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.66636,-73.99052,111,2,6,1,12,267.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.718498871295094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72078,-73.98762,207,2,3,1,0,252.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.337538079701318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70626,-73.92921,47,13,3,1,88,39.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.871201010907891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.83201,-73.89996,140,2,3,1,27,77.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.948759890378168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71258,-73.95764,90,21,6,1,38,327.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.51085950651685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69698,-73.72962,40,1,15,1,361,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.713572066704308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40.64992,-74.01169,750,1,12,1,364,63.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.621405651764134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68684,-73.98167,80,2,6,1,0,124.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.73933,-73.84851,100,2,2,1,0,321.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76092,-73.9922,180,2,5,1,16,78.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.198497031265826,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76405,-73.98695,75,1,50,7,225,27.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.330733340286331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.6984,-73.92767,275,2,0,1,0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62040086571715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68293,-73.98979,95,30,1,2,311,345.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.564348191467836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.67175,-73.92117,46,3,12,1,19,39.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8501476017100584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68188,-73.98978,96,30,1,2,333,313.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.574710978503383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71128,-73.89338,44,3,17,1,126,7.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8066624897703196,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.64985,-74.00835,100,2,37,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72048,-73.81458,139,4,6,2,282,48.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.941642422609304,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
40.76196,-73.98536,280,30,2,232,218,53.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.638354669333745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74427,-73.95477,125,5,1,1,0,322.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.836281906951478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.70596,-73.93847,80,2,31,2,365,15.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.394449154672439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.74158,-73.99585,245,29,0,96,342,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5053315359323625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70719,-73.94021,70,2,37,2,362,23.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2626798770413155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71185,-73.96292,95,2,41,2,365,29.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.564348191467836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68872,-73.93183,130,3,1,1,17,315.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.875197323201151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71153,-73.96453,110,2,49,2,335,14.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.709530201312334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.82607,-73.95124,54,23,8,2,35,190.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.007333185232471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70506,-73.91731,100,2,9,1,0,22.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.64456,-74.01135,45,1,6,4,32,14.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.70458,-73.90269,99,3,8,1,16,186.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.605170185988092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71998,-73.94216,145,3,3,1,0,290.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.983606621708336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68585,-73.94919,60,30,3,8,221,129.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69997,-73.90721,275,2,0,1,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.62040086571715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68214,-73.96536,119,6,2,1,0,313.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.787491742782046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.66726,-73.78666,70,5,43,2,365,13.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2626798770413155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.67076,-73.98903,350,2,9,1,0,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.860786223465865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71784,-73.95611,225,4,1,1,5,189.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.420534999272286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71294,-73.95866,95,2,25,3,342,15.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.564348191467836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71269,-73.95815,95,2,15,3,335,148.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.564348191467836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69052,-73.94149,30,1,32,17,83,17.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69206,-73.94072,30,1,45,17,84,21.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7396,-73.88119,165,1,38,2,122,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.111987788356544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.82226,-73.95569,62,1,68,3,310,20.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.143134726391533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.66091,-73.93244,149,2,24,1,145,92.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0106352940962555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.8212,-73.92859,80,3,40,2,280,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69482,-73.91096,60,1,0,1,5,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.110873864173311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.653,-73.97717,120,7,0,2,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.795790545596741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69508,-73.93735,79,2,2,4,90,64.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382026634673881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69359,-73.93911,80,2,3,4,82,279.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.394449154672439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.80127,-73.96166,72,2,14,4,0,277.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.290459441148391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76456,-73.98818,75,1,38,7,225,15.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.330733340286331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76462,-73.9886,75,1,29,7,225,19.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.330733340286331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.76441,-73.98692,75,1,39,7,221,24.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.330733340286331,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40.85419,-73.93013,140,2,38,4,176,41.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.948759890378168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.69183,-73.94185,65,7,0,1,105,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7111,-73.98689,35,14,1,28,322,194.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.58351893845611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.86203,-73.93037,71,1,7,1,1,188.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.276666119016055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68944,-73.95089,50,7,1,1,0,240.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9318256327243257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76476,-73.97511,395,1,0,2,328,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.981414211254481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.76459,-73.97529,395,1,0,2,328,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.981414211254481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71171,-73.963,200,4,3,1,0,276.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.303304908059076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71389,-74.00484,199,3,35,1,255,31.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.298317366548036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.85322,-73.85144,75,5,6,5,29,99.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.330733340286331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.81033,-73.94286,150,3,30,1,159,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.017279836814924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.63328,-74.01978,145,1,41,2,139,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.983606621708336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.75762,-73.98486,325,1,0,1,360,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.786897381366708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.79371,-73.93995,100,2,3,2,67,15.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.67458,-73.96079,55,14,0,2,61,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02535169073515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72235,-73.99454,140,1,9,1,11,52.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.948759890378168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.68063,-73.91689,65,1,44,2,75,18.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71407,-73.93936,67,30,2,3,24,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.219507705176107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71538,-73.94148,67,30,3,3,23,35.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.219507705176107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.66153,-73.99297,65,1,6,1,0,15.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.71653,-73.94131,48,90,0,1,358,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.8918202981106265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72769,-73.98498,150,1,3,1,27,16.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.017279836814924,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40.78246,-73.97654,155,7,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.049856007249537,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.79908,-73.96215,87,1,14,4,0,319.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.477336814478207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.72674,-73.99673,200,3,6,3,21,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.303304908059076,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40.65887,-73.9198,250,3,15,1,266,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.5254529391317835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.79936,-73.96243,79,1,49,4,1,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.382026634673881,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40.7117,-73.9608,100,3,8,2,0,56.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.61512051684126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.6726,-73.93992,135,3,24,1,246,8.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.912654885736052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.66648,-73.91375,98,2,40,1,223,14.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.59511985013459,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
